time,sensor,data
12-27-2018 22:00:01,F1H,48.50
12-27-2018 22:00:09,N10,383
12-27-2018 22:00:09,N11,325
12-27-2018 22:00:09,N12,308
12-27-2018 22:00:09,N1T,84.56
12-27-2018 22:00:09,N1H,99.90
12-27-2018 22:00:16,P10,522
12-27-2018 22:00:16,P11,466
12-27-2018 22:00:16,P12,394
12-27-2018 22:00:16,P1T,70.70
12-27-2018 22:00:16,P1H,64.50
12-27-2018 22:00:23,F20,622
12-27-2018 22:00:23,F2T,68.36
12-27-2018 22:00:23,F2H,57.00
12-27-2018 22:30:01,F10,654
12-27-2018 22:30:01,F1T,71.60
12-27-2018 22:30:01,F1H,48.90
12-27-2018 22:30:08,N10,373
12-27-2018 22:30:08,N11,325
12-27-2018 22:30:08,N12,306
12-27-2018 22:30:08,N1T,84.56
12-27-2018 22:30:08,N1H,99.90
12-27-2018 22:30:16,P10,525
12-27-2018 22:30:16,P11,463
12-27-2018 22:30:16,P12,395
12-27-2018 22:30:16,P1T,70.70
12-27-2018 22:30:16,P1H,65.70
12-27-2018 22:30:23,F20,622
12-27-2018 22:30:23,F2T,68.18
12-27-2018 22:30:23,F2H,57.20
12-27-2018 23:00:01,F10,665
12-27-2018 23:00:01,F1T,71.42
12-27-2018 23:00:01,F1H,48.90
12-27-2018 23:00:09,N10,384
12-27-2018 23:00:09,N11,324
12-27-2018 23:00:09,N12,310
12-27-2018 23:00:09,N1T,84.38
12-27-2018 23:00:09,N1H,99.90
12-27-2018 23:00:16,P10,512
12-27-2018 23:00:16,P11,465
12-27-2018 23:00:16,P12,385
12-27-2018 23:00:16,P1T,70.52
12-27-2018 23:00:16,P1H,59.90
12-27-2018 23:00:24,F20,624
12-27-2018 23:00:24,F2T,68.18
12-27-2018 23:00:24,F2H,57.50
12-27-2018 23:30:01,F10,661
12-27-2018 23:30:01,F1T,71.24
12-27-2018 23:30:01,F1H,48.80
12-27-2018 23:30:08,N10,399
12-27-2018 23:30:08,N11,329
12-27-2018 23:30:08,N12,312
12-27-2018 23:30:08,N1T,84.38
12-27-2018 23:30:08,N1H,99.90
12-27-2018 23:30:16,P10,532
12-27-2018 23:30:16,P11,465
12-27-2018 23:30:16,P12,388
12-27-2018 23:30:16,P1T,70.52
12-27-2018 23:30:16,P1H,66.90
12-27-2018 23:30:23,F20,618
12-27-2018 23:30:23,F2T,68.00
12-27-2018 23:30:23,F2H,57.50
12-28-2018 00:00:02,F10,662
12-28-2018 00:00:02,F1T,71.24
12-28-2018 00:00:02,F1H,49.10
12-28-2018 00:00:09,N10,395
12-28-2018 00:00:09,N11,326
12-28-2018 00:00:09,N12,309
12-28-2018 00:00:09,N1T,84.38
12-28-2018 00:00:09,N1H,99.90
12-28-2018 00:00:16,P10,520
12-28-2018 00:00:16,P11,464
12-28-2018 00:00:16,P12,391
12-28-2018 00:00:16,P1T,70.52
12-28-2018 00:00:16,P1H,58.00
12-28-2018 00:00:24,F20,619
12-28-2018 00:00:24,F2T,68.00
12-28-2018 00:00:24,F2H,57.80
12-28-2018 00:30:01,F10,673
12-28-2018 00:30:01,F1T,71.24
12-28-2018 00:30:01,F1H,49.20
12-28-2018 00:30:09,N10,400
12-28-2018 00:30:09,N11,326
12-28-2018 00:30:09,N12,312
12-28-2018 00:30:09,N1T,84.38
12-28-2018 00:30:09,N1H,99.90
12-28-2018 00:30:16,P10,531
12-28-2018 00:30:16,P11,471
12-28-2018 00:30:16,P12,396
12-28-2018 00:30:16,P1T,70.52
12-28-2018 00:30:16,P1H,59.70
12-28-2018 00:30:23,F20,623
12-28-2018 00:30:23,F2T,68.00
12-28-2018 00:30:23,F2H,58.00
12-28-2018 01:00:01,F10,677
12-28-2018 01:00:01,F1T,71.06
12-28-2018 01:00:01,F1H,49.50
12-28-2018 01:00:08,N10,364
12-28-2018 01:00:08,N11,326
12-28-2018 01:00:08,N12,305
12-28-2018 01:00:08,N1T,84.02
12-28-2018 01:00:08,N1H,99.90
12-28-2018 01:00:15,P10,535
12-28-2018 01:00:15,P11,466
12-28-2018 01:00:15,P12,394
12-28-2018 01:00:15,P1T,69.98
12-28-2018 01:00:15,P1H,61.10
12-28-2018 01:00:23,F20,618
12-28-2018 01:00:23,F2T,67.82
12-28-2018 01:00:23,F2H,57.60
12-28-2018 01:30:01,F10,670
12-28-2018 01:30:01,F1T,70.88
12-28-2018 01:30:01,F1H,49.60
12-28-2018 01:30:09,N10,403
12-28-2018 01:30:09,N11,329
12-28-2018 01:30:09,N12,314
12-28-2018 01:30:09,N1T,82.22
12-28-2018 01:30:09,N1H,99.90
12-28-2018 01:30:16,P10,528
12-28-2018 01:30:16,P11,463
12-28-2018 01:30:16,P12,390
12-28-2018 01:30:16,P1T,69.80
12-28-2018 01:30:16,P1H,63.30
12-28-2018 01:30:23,F20,626
12-28-2018 01:30:23,F2T,67.64
12-28-2018 01:30:23,F2H,56.90
12-28-2018 02:00:01,F10,676
12-28-2018 02:00:01,F1T,70.70
12-28-2018 02:00:01,F1H,49.60
12-28-2018 02:00:08,N10,385
12-28-2018 02:00:08,N11,331
12-28-2018 02:00:08,N12,311
12-28-2018 02:00:08,N1T,81.50
12-28-2018 02:00:08,N1H,99.90
12-28-2018 02:00:16,P10,535
12-28-2018 02:00:16,P11,471
12-28-2018 02:00:16,P12,397
12-28-2018 02:00:16,P1T,69.62
12-28-2018 02:00:16,P1H,60.00
12-28-2018 02:00:23,F20,621
12-28-2018 02:00:23,F2T,67.64
12-28-2018 02:00:23,F2H,56.60
12-28-2018 02:30:01,F10,691
12-28-2018 02:30:01,F1T,70.52
12-28-2018 02:30:01,F1H,49.80
12-28-2018 02:30:09,N10,366
12-28-2018 02:30:09,N11,330
12-28-2018 02:30:09,N12,309
12-28-2018 02:30:09,N1T,80.96
12-28-2018 02:30:09,N1H,99.90
12-28-2018 02:30:16,P10,544
12-28-2018 02:30:16,P11,469
12-28-2018 02:30:16,P12,393
12-28-2018 02:30:16,P1T,69.44
12-28-2018 02:30:16,P1H,59.70
12-28-2018 02:30:23,F20,626
12-28-2018 02:30:23,F2T,67.46
12-28-2018 02:30:23,F2H,56.40
12-28-2018 03:00:01,F10,676
12-28-2018 03:00:01,F1T,70.52
12-28-2018 03:00:01,F1H,49.80
12-28-2018 03:00:08,N10,375
12-28-2018 03:00:08,N11,326
12-28-2018 03:00:08,N12,314
12-28-2018 03:00:08,N1T,80.60
12-28-2018 03:00:08,N1H,99.90
12-28-2018 03:00:16,P10,541
12-28-2018 03:00:16,P11,470
12-28-2018 03:00:16,P12,394
12-28-2018 03:00:16,P1T,69.44
12-28-2018 03:00:16,P1H,63.90
12-28-2018 03:00:23,F20,622
12-28-2018 03:00:23,F2T,67.46
12-28-2018 03:00:23,F2H,56.40
12-28-2018 03:30:01,F10,686
12-28-2018 03:30:01,F1T,70.34
12-28-2018 03:30:01,F1H,49.70
12-28-2018 03:30:09,N10,384
12-28-2018 03:30:09,N11,329
12-28-2018 03:30:09,N12,319
12-28-2018 03:30:09,N1T,80.42
12-28-2018 03:30:09,N1H,99.90
12-28-2018 03:30:16,P10,518
12-28-2018 03:30:16,P11,471
12-28-2018 03:30:16,P12,396
12-28-2018 03:30:16,P1T,69.44
12-28-2018 03:30:16,P1H,57.60
12-28-2018 03:30:24,F20,623
12-28-2018 03:30:24,F2T,67.46
12-28-2018 03:30:24,F2H,56.20
12-28-2018 04:00:01,F10,693
12-28-2018 04:00:01,F1T,70.34
12-28-2018 04:00:01,F1H,49.60
12-28-2018 04:00:08,N10,383
12-28-2018 04:00:08,N11,330
12-28-2018 04:00:08,N12,314
12-28-2018 04:00:08,N1T,80.06
12-28-2018 04:00:08,N1H,99.90
12-28-2018 04:00:16,P10,520
12-28-2018 04:00:16,P11,475
12-28-2018 04:00:16,P12,395
12-28-2018 04:00:16,P1T,69.44
12-28-2018 04:00:16,P1H,57.30
12-28-2018 04:00:23,F20,623
12-28-2018 04:00:23,F2T,67.46
12-28-2018 04:00:23,F2H,56.50
12-28-2018 04:30:02,F10,689
12-28-2018 04:30:02,F1T,70.34
12-28-2018 04:30:02,F1H,49.90
12-28-2018 04:30:09,N10,437
12-28-2018 04:30:09,N11,334
12-28-2018 04:30:09,N12,329
12-28-2018 04:30:09,N1T,80.06
12-28-2018 04:30:09,N1H,99.90
12-28-2018 04:30:16,P10,530
12-28-2018 04:30:16,P11,472
12-28-2018 04:30:16,P12,400
12-28-2018 04:30:16,P1T,69.44
12-28-2018 04:30:16,P1H,58.20
12-28-2018 04:30:24,F20,628
12-28-2018 04:30:24,F2T,67.46
12-28-2018 04:30:24,F2H,56.50
12-28-2018 05:00:01,F10,680
12-28-2018 05:00:01,F1T,70.34
12-28-2018 05:00:01,F1H,49.50
12-28-2018 05:00:09,N10,385
12-28-2018 05:00:09,N11,331
12-28-2018 05:00:09,N12,323
12-28-2018 05:00:09,N1T,79.88
12-28-2018 05:00:09,N1H,99.90
12-28-2018 05:00:16,P10,520
12-28-2018 05:00:16,P11,468
12-28-2018 05:00:16,P12,394
12-28-2018 05:00:16,P1T,69.44
12-28-2018 05:00:16,P1H,57.70
12-28-2018 05:00:23,F20,625
12-28-2018 05:00:23,F2T,67.46
12-28-2018 05:00:23,F2H,56.40
12-28-2018 05:30:01,F10,684
12-28-2018 05:30:01,F1T,70.34
12-28-2018 05:30:01,F1H,49.80
12-28-2018 05:30:08,N10,397
12-28-2018 05:30:08,N11,333
12-28-2018 05:30:08,N12,322
12-28-2018 05:30:08,N1T,79.88
12-28-2018 05:30:08,N1H,99.90
12-28-2018 05:30:15,P10,538
12-28-2018 05:30:15,P11,471
12-28-2018 05:30:15,P12,390
12-28-2018 05:30:15,P1T,69.44
12-28-2018 05:30:15,P1H,57.20
12-28-2018 05:30:23,F20,628
12-28-2018 05:30:23,F2T,67.46
12-28-2018 05:30:23,F2H,56.50
12-28-2018 06:00:01,F10,683
12-28-2018 06:00:01,F1T,80.78
12-28-2018 06:00:01,F1H,36.20
12-28-2018 06:00:09,N10,423
12-28-2018 06:00:09,N11,335
12-28-2018 06:00:09,N12,329
12-28-2018 06:00:09,N1T,79.88
12-28-2018 06:00:09,N1H,99.90
12-28-2018 06:00:16,P10,540
12-28-2018 06:00:16,P11,472
12-28-2018 06:00:16,P12,396
12-28-2018 06:00:16,P1T,69.98
12-28-2018 06:00:16,P1H,57.60
12-28-2018 06:00:23,F20,625
12-28-2018 06:00:23,F2T,67.46
12-28-2018 06:00:23,F2H,57.20
12-28-2018 06:30:01,F10,688
12-28-2018 06:30:01,F1T,82.04
12-28-2018 06:30:01,F1H,34.00
12-28-2018 06:30:09,N10,387
12-28-2018 06:30:09,N11,331
12-28-2018 06:30:09,N12,318
12-28-2018 06:30:09,N1T,80.06
12-28-2018 06:30:09,N1H,99.90
12-28-2018 06:30:16,P10,544
12-28-2018 06:30:16,P11,482
12-28-2018 06:30:16,P12,399
12-28-2018 06:30:16,P1T,70.34
12-28-2018 06:30:16,P1H,58.40
12-28-2018 06:30:23,F20,631
12-28-2018 06:30:23,F2T,67.46
12-28-2018 06:30:23,F2H,57.30
12-28-2018 07:00:01,F10,673
12-28-2018 07:00:01,F1T,82.40
12-28-2018 07:00:01,F1H,33.60
12-28-2018 07:00:08,N10,398
12-28-2018 07:00:08,N11,331
12-28-2018 07:00:08,N12,324
12-28-2018 07:00:08,N1T,80.24
12-28-2018 07:00:08,N1H,99.90
12-28-2018 07:00:15,P10,518
12-28-2018 07:00:15,P11,480
12-28-2018 07:00:15,P12,398
12-28-2018 07:00:15,P1T,70.70
12-28-2018 07:00:15,P1H,61.90
12-28-2018 07:00:23,F20,624
12-28-2018 07:00:23,F2T,67.64
12-28-2018 07:00:23,F2H,56.80
12-28-2018 07:30:01,F10,672
12-28-2018 07:30:01,F1T,82.76
12-28-2018 07:30:01,F1H,33.30
12-28-2018 07:30:09,N10,399
12-28-2018 07:30:09,N11,330
12-28-2018 07:30:09,N12,321
12-28-2018 07:30:09,N1T,81.86
12-28-2018 07:30:09,N1H,99.90
12-28-2018 07:30:16,P10,530
12-28-2018 07:30:16,P11,478
12-28-2018 07:30:16,P12,396
12-28-2018 07:30:16,P1T,71.06
12-28-2018 07:30:16,P1H,58.60
12-28-2018 07:30:23,F20,624
12-28-2018 07:30:23,F2T,75.38
12-28-2018 07:30:23,F2H,47.60
12-28-2018 08:00:01,F10,666
12-28-2018 08:00:01,F1T,83.12
12-28-2018 08:00:01,F1H,33.10
12-28-2018 08:00:08,N10,438
12-28-2018 08:00:08,N11,335
12-28-2018 08:00:08,N12,323
12-28-2018 08:00:08,N1T,82.94
12-28-2018 08:00:08,N1H,99.90
12-28-2018 08:00:15,P10,533
12-28-2018 08:00:15,P11,473
12-28-2018 08:00:15,P12,397
12-28-2018 08:00:15,P1T,71.24
12-28-2018 08:00:15,P1H,60.50
12-28-2018 08:00:23,F20,620
12-28-2018 08:00:23,F2T,75.56
12-28-2018 08:00:23,F2H,46.80
12-28-2018 08:30:01,F10,668
12-28-2018 08:30:01,F1T,83.30
12-28-2018 08:30:01,F1H,32.90
12-28-2018 08:30:09,N10,374
12-28-2018 08:30:09,N11,326
12-28-2018 08:30:09,N12,311
12-28-2018 08:30:09,N1T,83.66
12-28-2018 08:30:09,N1H,99.90
12-28-2018 08:30:16,P10,530
12-28-2018 08:30:16,P11,477
12-28-2018 08:30:16,P12,400
12-28-2018 08:30:16,P1T,71.42
12-28-2018 08:30:16,P1H,61.40
12-28-2018 08:30:23,F20,619
12-28-2018 08:30:23,F2T,76.28
12-28-2018 08:30:23,F2H,46.40
12-28-2018 09:00:01,F10,689
12-28-2018 09:00:01,F1T,83.48
12-28-2018 09:00:01,F1H,32.70
12-28-2018 09:00:08,N10,373
12-28-2018 09:00:08,N11,326
12-28-2018 09:00:08,N12,305
12-28-2018 09:00:08,N1T,84.20
12-28-2018 09:00:08,N1H,99.90
12-28-2018 09:00:16,P10,534
12-28-2018 09:00:16,P11,477
12-28-2018 09:00:16,P12,401
12-28-2018 09:00:16,P1T,71.60
12-28-2018 09:00:16,P1H,62.10
12-28-2018 09:00:23,F20,620
12-28-2018 09:00:23,F2T,76.10
12-28-2018 09:00:23,F2H,45.90
12-28-2018 09:30:01,F10,677
12-28-2018 09:30:01,F1T,83.48
12-28-2018 09:30:01,F1H,32.50
12-28-2018 09:30:09,N10,436
12-28-2018 09:30:09,N11,330
12-28-2018 09:30:09,N12,312
12-28-2018 09:30:09,N1T,84.56
12-28-2018 09:30:09,N1H,99.90
12-28-2018 09:30:16,P10,526
12-28-2018 09:30:16,P11,477
12-28-2018 09:30:16,P12,396
12-28-2018 09:30:16,P1T,71.60
12-28-2018 09:30:16,P1H,60.90
12-28-2018 09:30:23,F20,619
12-28-2018 09:30:23,F2T,76.28
12-28-2018 09:30:23,F2H,45.70
12-28-2018 10:00:01,F10,686
12-28-2018 10:00:01,F1T,83.66
12-28-2018 10:00:01,F1H,32.40
12-28-2018 10:00:08,N10,368
12-28-2018 10:00:08,N11,324
12-28-2018 10:00:08,N12,305
12-28-2018 10:00:08,N1T,84.74
12-28-2018 10:00:08,N1H,99.90
12-28-2018 10:00:16,P10,531
12-28-2018 10:00:16,P11,479
12-28-2018 10:00:16,P12,396
12-28-2018 10:00:16,P1T,71.60
12-28-2018 10:00:16,P1H,61.90
12-28-2018 10:00:23,F20,619
12-28-2018 10:00:23,F2T,76.28
12-28-2018 10:00:23,F2H,45.70
12-28-2018 10:30:02,F10,672
12-28-2018 10:30:02,F1T,83.66
12-28-2018 10:30:02,F1H,32.20
12-28-2018 10:30:09,N10,367
12-28-2018 10:30:09,N11,329
12-28-2018 10:30:09,N12,308
12-28-2018 10:30:09,N1T,84.92
12-28-2018 10:30:09,N1H,99.90
12-28-2018 10:30:16,P10,545
12-28-2018 10:30:16,P11,475
12-28-2018 10:30:16,P12,396
12-28-2018 10:30:16,P1T,71.78
12-28-2018 10:30:16,P1H,59.90
12-28-2018 10:30:24,F20,623
12-28-2018 10:30:24,F2T,76.28
12-28-2018 10:30:24,F2H,45.80
12-28-2018 11:00:01,F10,688
12-28-2018 11:00:01,F1T,83.84
12-28-2018 11:00:01,F1H,32.20
12-28-2018 11:00:08,N10,366
12-28-2018 11:00:08,N11,324
12-28-2018 11:00:08,N12,304
12-28-2018 11:00:08,N1T,85.10
12-28-2018 11:00:08,N1H,99.90
12-28-2018 11:00:16,P10,525
12-28-2018 11:00:16,P11,482
12-28-2018 11:00:16,P12,400
12-28-2018 11:00:16,P1T,71.78
12-28-2018 11:00:16,P1H,59.80
12-28-2018 11:00:23,F20,629
12-28-2018 11:00:23,F2T,76.28
12-28-2018 11:00:23,F2H,45.70
12-28-2018 11:30:01,F10,692
12-28-2018 11:30:01,F1T,83.84
12-28-2018 11:30:01,F1H,31.80
12-28-2018 11:30:08,N10,369
12-28-2018 11:30:08,N11,326
12-28-2018 11:30:08,N12,308
12-28-2018 11:30:08,N1T,85.28
12-28-2018 11:30:08,N1H,99.90
12-28-2018 11:30:15,P10,535
12-28-2018 11:30:15,P11,478
12-28-2018 11:30:15,P12,394
12-28-2018 11:30:15,P1T,71.78
12-28-2018 11:30:15,P1H,59.70
12-28-2018 11:30:23,F20,626
12-28-2018 11:30:23,F2T,76.46
12-28-2018 11:30:23,F2H,45.60
12-28-2018 12:00:01,F10,689
12-28-2018 12:00:01,F1T,84.20
12-28-2018 12:00:01,F1H,32.40
12-28-2018 12:00:09,N10,368
12-28-2018 12:00:09,N11,328
12-28-2018 12:00:09,N12,306
12-28-2018 12:00:09,N1T,85.28
12-28-2018 12:00:09,N1H,99.90
12-28-2018 12:00:16,P10,525
12-28-2018 12:00:16,P11,477
12-28-2018 12:00:16,P12,399
12-28-2018 12:00:16,P1T,72.14
12-28-2018 12:00:16,P1H,54.40
12-28-2018 12:00:23,F20,627
12-28-2018 12:00:23,F2T,76.64
12-28-2018 12:00:23,F2H,46.10
12-28-2018 12:30:01,F10,701
12-28-2018 12:30:01,F1T,84.56
12-28-2018 12:30:01,F1H,30.40
12-28-2018 12:30:08,N10,370
12-28-2018 12:30:08,N11,328
12-28-2018 12:30:08,N12,306
12-28-2018 12:30:08,N1T,82.94
12-28-2018 12:30:08,N1H,99.90
12-28-2018 12:30:16,P10,527
12-28-2018 12:30:16,P11,481
12-28-2018 12:30:16,P12,400
12-28-2018 12:30:16,P1T,71.96
12-28-2018 12:30:16,P1H,52.90
12-28-2018 12:30:23,F20,632
12-28-2018 12:30:23,F2T,77.18
12-28-2018 12:30:23,F2H,43.90
12-28-2018 13:00:01,F10,707
12-28-2018 13:00:01,F1T,84.20
12-28-2018 13:00:01,F1H,30.90
12-28-2018 13:00:09,N10,368
12-28-2018 13:00:09,N11,324
12-28-2018 13:00:09,N12,311
12-28-2018 13:00:09,N1T,83.48
12-28-2018 13:00:09,N1H,99.90
12-28-2018 13:00:16,P10,535
12-28-2018 13:00:16,P11,483
12-28-2018 13:00:16,P12,402
12-28-2018 13:00:16,P1T,71.78
12-28-2018 13:00:16,P1H,57.40
12-28-2018 13:00:23,F20,634
12-28-2018 13:00:23,F2T,76.28
12-28-2018 13:00:23,F2H,45.40
12-28-2018 13:30:01,F10,709
12-28-2018 13:30:01,F1T,84.20
12-28-2018 13:30:01,F1H,30.80
12-28-2018 13:30:08,N10,367
12-28-2018 13:30:08,N11,327
12-28-2018 13:30:08,N12,307
12-28-2018 13:30:08,N1T,83.66
12-28-2018 13:30:08,N1H,99.90
12-28-2018 13:30:16,P10,521
12-28-2018 13:30:16,P11,475
12-28-2018 13:30:16,P12,401
12-28-2018 13:30:16,P1T,71.60
12-28-2018 13:30:16,P1H,54.60
12-28-2018 13:30:23,F20,630
12-28-2018 13:30:23,F2T,76.46
12-28-2018 13:30:23,F2H,44.70
12-28-2018 14:00:01,F10,701
12-28-2018 14:00:01,F1T,84.02
12-28-2018 14:00:01,F1H,30.50
12-28-2018 14:00:09,N10,369
12-28-2018 14:00:09,N11,330
12-28-2018 14:00:09,N12,311
12-28-2018 14:00:09,N1T,83.66
12-28-2018 14:00:09,N1H,99.90
12-28-2018 14:00:16,P10,535
12-28-2018 14:00:16,P11,476
12-28-2018 14:00:16,P12,405
12-28-2018 14:00:16,P1T,71.78
12-28-2018 14:00:16,P1H,57.60
12-28-2018 14:00:24,F20,636
12-28-2018 14:00:24,F2T,76.46
12-28-2018 14:00:24,F2H,44.40
12-28-2018 14:30:01,F10,700
12-28-2018 14:30:01,F1T,84.20
12-28-2018 14:30:01,F1H,30.70
12-28-2018 14:30:09,N10,371
12-28-2018 14:30:09,N11,330
12-28-2018 14:30:09,N12,310
12-28-2018 14:30:09,N1T,83.66
12-28-2018 14:30:09,N1H,99.90
12-28-2018 14:30:16,P10,539
12-28-2018 14:30:16,P11,484
12-28-2018 14:30:16,P12,407
12-28-2018 14:30:16,P1T,71.78
12-28-2018 14:30:16,P1H,52.80
12-28-2018 14:30:23,F20,631
12-28-2018 14:30:23,F2T,76.46
12-28-2018 14:30:23,F2H,45.00
12-28-2018 15:00:01,F10,699
12-28-2018 15:00:01,F1T,84.20
12-28-2018 15:00:01,F1H,30.50
12-28-2018 15:00:08,N10,372
12-28-2018 15:00:08,N11,330
12-28-2018 15:00:08,N12,313
12-28-2018 15:00:08,N1T,83.66
12-28-2018 15:00:08,N1H,99.90
12-28-2018 15:00:15,P10,532
12-28-2018 15:00:15,P11,490
12-28-2018 15:00:15,P12,398
12-28-2018 15:00:15,P1T,71.78
12-28-2018 15:00:15,P1H,52.00
12-28-2018 15:00:23,F20,632
12-28-2018 15:00:23,F2T,76.46
12-28-2018 15:00:23,F2H,44.70
12-28-2018 15:30:01,F10,698
12-28-2018 15:30:01,F1T,84.20
12-28-2018 15:30:01,F1H,30.30
12-28-2018 15:30:09,N10,372
12-28-2018 15:30:09,N11,330
12-28-2018 15:30:09,N12,311
12-28-2018 15:30:09,N1T,83.30
12-28-2018 15:30:09,N1H,99.90
12-28-2018 15:30:16,P10,543
12-28-2018 15:30:16,P11,483
12-28-2018 15:30:16,P12,403
12-28-2018 15:30:16,P1T,71.78
12-28-2018 15:30:16,P1H,53.40
12-28-2018 15:30:23,F20,640
12-28-2018 15:30:23,F2T,76.46
12-28-2018 15:30:23,F2H,44.10
12-28-2018 16:00:01,F10,700
12-28-2018 16:00:01,F1T,84.20
12-28-2018 16:00:01,F1H,30.00
12-28-2018 16:00:08,N10,374
12-28-2018 16:00:08,N11,332
12-28-2018 16:00:08,N12,311
12-28-2018 16:00:08,N1T,83.12
12-28-2018 16:00:08,N1H,99.90
12-28-2018 16:00:16,P10,547
12-28-2018 16:00:16,P11,483
12-28-2018 16:00:16,P12,403
12-28-2018 16:00:16,P1T,71.60
12-28-2018 16:00:16,P1H,56.80
12-28-2018 16:00:23,F20,644
12-28-2018 16:00:23,F2T,76.64
12-28-2018 16:00:23,F2H,43.80
12-28-2018 16:30:01,F10,718
12-28-2018 16:30:01,F1T,84.02
12-28-2018 16:30:01,F1H,30.00
12-28-2018 16:30:09,N10,373
12-28-2018 16:30:09,N11,333
12-28-2018 16:30:09,N12,311
12-28-2018 16:30:09,N1T,83.12
12-28-2018 16:30:09,N1H,99.90
12-28-2018 16:30:16,P10,537
12-28-2018 16:30:16,P11,484
12-28-2018 16:30:16,P12,404
12-28-2018 16:30:16,P1T,71.60
12-28-2018 16:30:16,P1H,54.30
12-28-2018 16:30:23,F20,641
12-28-2018 16:30:23,F2T,76.64
12-28-2018 16:30:23,F2H,43.50
12-28-2018 17:00:01,F10,713
12-28-2018 17:00:01,F1T,84.56
12-28-2018 17:00:01,F1H,30.30
12-28-2018 17:00:08,N10,376
12-28-2018 17:00:08,N11,331
12-28-2018 17:00:08,N12,314
12-28-2018 17:00:08,N1T,83.48
12-28-2018 17:00:08,N1H,99.90
12-28-2018 17:00:16,P10,545
12-28-2018 17:00:16,P11,487
12-28-2018 17:00:16,P12,399
12-28-2018 17:00:16,P1T,71.96
12-28-2018 17:00:16,P1H,56.40
12-28-2018 17:00:23,F20,640
12-28-2018 17:00:23,F2T,76.64
12-28-2018 17:00:23,F2H,44.40
12-28-2018 17:30:02,F10,726
12-28-2018 17:30:02,F1T,84.38
12-28-2018 17:30:02,F1H,30.00
12-28-2018 17:30:09,N10,368
12-28-2018 17:30:09,N11,329
12-28-2018 17:30:09,N12,314
12-28-2018 17:30:09,N1T,83.12
12-28-2018 17:30:09,N1H,99.90
12-28-2018 17:30:16,P10,540
12-28-2018 17:30:16,P11,487
12-28-2018 17:30:16,P12,402
12-28-2018 17:30:16,P1T,71.78
12-28-2018 17:30:16,P1H,54.30
12-28-2018 17:30:24,F20,643
12-28-2018 17:30:24,F2T,76.64
12-28-2018 17:30:24,F2H,43.80
12-28-2018 18:00:01,F10,727
12-28-2018 18:00:01,F1T,84.38
12-28-2018 18:00:01,F1H,30.10
12-28-2018 18:00:09,N10,374
12-28-2018 18:00:09,N11,333
12-28-2018 18:00:09,N12,310
12-28-2018 18:00:09,N1T,83.12
12-28-2018 18:00:09,N1H,99.90
12-28-2018 18:00:16,P10,546
12-28-2018 18:00:16,P11,491
12-28-2018 18:00:16,P12,397
12-28-2018 18:00:16,P1T,71.78
12-28-2018 18:00:16,P1H,56.30
12-28-2018 18:00:23,F20,643
12-28-2018 18:00:23,F2T,76.46
12-28-2018 18:00:23,F2H,43.30
12-28-2018 18:30:01,F10,735
12-28-2018 18:30:01,F1T,84.38
12-28-2018 18:30:01,F1H,30.00
12-28-2018 18:30:08,N10,372
12-28-2018 18:30:08,N11,331
12-28-2018 18:30:08,N12,311
12-28-2018 18:30:08,N1T,82.94
12-28-2018 18:30:08,N1H,99.90
12-28-2018 18:30:15,P10,534
